Pavarde            Vardas       Galutinis
Vasiliauskas       2437Vardenis8.52
Vasiliauskas       2438Vardenis5.32
Vasiliauskas       2439Vardenis5.68
Jankauskas         2440Vardenis7.12
Navickas           2441Vardenis7.16
Navickas           2442Vardenis5.32
Kazlauskas         2443Vardenis8.00
Urbonas            2445Vardenis5.20
Pranevicius        2446Vardenis7.56
Vasiliauskas       2447Vardenis6.44
Ramanauskas        2448Vardenis7.52
Jankauskas         2449Vardenis6.00
Butkus             2453Vardenis7.60
Navickas           2455Vardenis8.04
Ramanauskas        2460Vardenis6.92
Vasiliauskas       2461Vardenis5.08
Vasiliauskas       2463Vardenis7.88
Kavaliauskas       2464Vardenis6.80
Kazlauskas         2465Vardenis6.36
Ramanauskas        2466Vardenis5.84
Petrauskas         2468Vardenis6.32
Ramanauskas        2470Vardenis6.96
Pranevicius        2471Vardenis5.76
Urbonas            2473Vardenis8.68
Kazlauskas         2475Vardenis6.20
Ramanauskas        2478Vardenis6.76
Vasiliauskas       2479Vardenis7.64
Urbonas            2480Vardenis7.16
Butkus             2481Vardenis6.08
Urbonas            2482Vardenis7.56
Ramanauskas        2488Vardenis5.04
Butkus             2493Vardenis8.00
Jankauskas         2494Vardenis7.44
Kavaliauskas       2496Vardenis6.60
Urbonas            2497Vardenis8.20
Pranevicius        2498Vardenis5.72
Urbonas            2499Vardenis6.52
Pranevicius        2500Vardenis5.28
Urbonas            2502Vardenis7.24
Pranevicius        2503Vardenis5.84
Petrauskas         2504Vardenis6.52
Vasiliauskas       2506Vardenis8.48
Navickas           2509Vardenis6.00
Ramanauskas        2510Vardenis5.64
Butkus             2511Vardenis7.36
Vasiliauskas       2514Vardenis6.88
Butkus             2516Vardenis7.84
Vasiliauskas       2517Vardenis6.36
Vasiliauskas       2518Vardenis8.00
Butkus             2519Vardenis7.04
Kavaliauskas       2521Vardenis5.36
Ramanauskas        2522Vardenis7.20
Butkus             2523Vardenis6.12
Navickas           2525Vardenis7.16
Navickas           2526Vardenis6.80
Vasiliauskas       2529Vardenis6.40
Petrauskas         2532Vardenis5.72
Ramanauskas        2533Vardenis6.16
Petrauskas         2534Vardenis7.60
Ramanauskas        2536Vardenis7.00
Pranevicius        2537Vardenis7.92
Jankauskas         2538Vardenis6.44
Ramanauskas        2540Vardenis7.00
Urbonas            2541Vardenis8.88
Butkus             2544Vardenis7.68
Navickas           2545Vardenis5.00
Vasiliauskas       2549Vardenis7.20
Petrauskas         2550Vardenis7.36
Kavaliauskas       2551Vardenis5.80
Kavaliauskas       2553Vardenis5.72
Kazlauskas         2555Vardenis5.04
Jankauskas         2556Vardenis6.32
Ramanauskas        2559Vardenis7.04
Petrauskas         2561Vardenis5.48
Urbonas            2562Vardenis5.48
Petrauskas         2565Vardenis7.20
Pranevicius        2566Vardenis7.64
Petrauskas         2567Vardenis5.08
Urbonas            2568Vardenis8.40
Butkus             2569Vardenis8.60
Kazlauskas         2570Vardenis7.72
Jankauskas         2573Vardenis6.96
Ramanauskas        2574Vardenis7.88
Kazlauskas         2575Vardenis5.24
Petrauskas         2578Vardenis5.20
Ramanauskas        2579Vardenis8.08
Kazlauskas         2583Vardenis6.28
Jankauskas         2585Vardenis6.04
Pranevicius        2589Vardenis7.64
Butkus             2591Vardenis5.76
Kavaliauskas       2593Vardenis7.92
Petrauskas         2595Vardenis5.20
Navickas           2597Vardenis6.12
Pranevicius        2598Vardenis5.68
Pranevicius        2600Vardenis7.84
Kavaliauskas       2602Vardenis7.52
Kavaliauskas       2603Vardenis6.60
Kazlauskas         2609Vardenis5.60
Butkus             2613Vardenis7.76
Kavaliauskas       2614Vardenis6.96
Pranevicius        2616Vardenis8.64
Kazlauskas         2617Vardenis7.48
Ramanauskas        2619Vardenis5.40
Ramanauskas        2620Vardenis7.44
Jankauskas         2621Vardenis6.12
Butkus             2624Vardenis6.84
Urbonas            2625Vardenis8.20
Pranevicius        2626Vardenis8.08
Vasiliauskas       2628Vardenis5.48
Kavaliauskas       2630Vardenis6.76
Kavaliauskas       2631Vardenis6.92
Jankauskas         2633Vardenis6.04
Kazlauskas         2636Vardenis9.04
Ramanauskas        2638Vardenis8.56
Vasiliauskas       2639Vardenis5.68
Butkus             2640Vardenis6.64
Petrauskas         2641Vardenis7.76
Vasiliauskas       2642Vardenis7.84
Urbonas            2647Vardenis6.20
Jankauskas         2651Vardenis6.08
Jankauskas         2652Vardenis5.24
Ramanauskas        2653Vardenis5.56
Pranevicius        2655Vardenis5.28
Vasiliauskas       2657Vardenis6.40
Navickas           2659Vardenis6.32
Kazlauskas         2660Vardenis6.36
Kazlauskas         2662Vardenis8.32
Petrauskas         2663Vardenis8.32
Kazlauskas         2664Vardenis8.72
Jankauskas         2665Vardenis6.72
Urbonas            2666Vardenis5.72
Urbonas            2667Vardenis6.08
Pranevicius        2668Vardenis8.00
Navickas           2669Vardenis8.52
Jankauskas         2670Vardenis5.20
Petrauskas         2674Vardenis7.96
Petrauskas         2675Vardenis5.68
Ramanauskas        2676Vardenis5.08
Navickas           2677Vardenis7.12
Butkus             2678Vardenis5.28
Jankauskas         2679Vardenis7.28
Kavaliauskas       2680Vardenis8.72
Navickas           2682Vardenis7.16
Ramanauskas        2683Vardenis5.32
Kazlauskas         2684Vardenis6.36
Jankauskas         2689Vardenis7.60
Vasiliauskas       2691Vardenis5.84
Vasiliauskas       2692Vardenis6.08
Navickas           2693Vardenis8.40
Petrauskas         2694Vardenis9.12
Urbonas            2695Vardenis7.84
Pranevicius        2696Vardenis6.00
Urbonas            2697Vardenis5.40
Jankauskas         2698Vardenis7.08
Urbonas            2705Vardenis9.12
Navickas           2706Vardenis5.60
Petrauskas         2708Vardenis7.60
Ramanauskas        2709Vardenis7.44
Navickas           2712Vardenis6.28
Ramanauskas        2714Vardenis7.24
Kazlauskas         2715Vardenis8.88
Navickas           2716Vardenis7.28
Petrauskas         2719Vardenis7.24
Urbonas            2720Vardenis6.80
Jankauskas         2721Vardenis8.32
Pranevicius        2724Vardenis7.80
Navickas           2725Vardenis5.80
Jankauskas         2727Vardenis6.76
Ramanauskas        2728Vardenis6.32
Petrauskas         2732Vardenis8.40
Kavaliauskas       2733Vardenis7.72
Vasiliauskas       2734Vardenis5.64
Urbonas            2735Vardenis7.40
Urbonas            2736Vardenis6.92
Butkus             2737Vardenis6.72
Jankauskas         2738Vardenis5.84
Butkus             2739Vardenis8.32
Pranevicius        2740Vardenis6.20
Kavaliauskas       2741Vardenis7.60
Navickas           2743Vardenis5.72
Kavaliauskas       2744Vardenis5.00
Navickas           2745Vardenis5.16
Pranevicius        2746Vardenis5.32
Petrauskas         2753Vardenis5.72
Pranevicius        2754Vardenis7.76
Urbonas            2755Vardenis5.20
Kavaliauskas       2756Vardenis8.36
Kavaliauskas       2757Vardenis7.36
Kazlauskas         2759Vardenis6.48
Ramanauskas        2761Vardenis8.32
Urbonas            2762Vardenis6.48
Kavaliauskas       2765Vardenis6.24
Kazlauskas         2767Vardenis5.56
Kazlauskas         2768Vardenis6.20
Butkus             2769Vardenis6.56
Kavaliauskas       2770Vardenis6.12
Ramanauskas        2771Vardenis6.56
Urbonas            2772Vardenis7.60
Ramanauskas        2774Vardenis5.88
Kazlauskas         2775Vardenis7.48
Butkus             2776Vardenis6.72
Jankauskas         2778Vardenis8.20
Butkus             2779Vardenis6.88
Pranevicius        2780Vardenis7.96
Kavaliauskas       2782Vardenis7.00
Petrauskas         2783Vardenis6.12
Navickas           2786Vardenis8.24
Petrauskas         2787Vardenis5.68
Pranevicius        2789Vardenis5.16
Kazlauskas         2790Vardenis6.68
Kavaliauskas       2791Vardenis6.36
Navickas           2792Vardenis5.32
Kavaliauskas       2794Vardenis5.20
Petrauskas         2798Vardenis7.76
Vasiliauskas       2800Vardenis6.80
Pranevicius        2802Vardenis6.24
Butkus             2803Vardenis6.40
Pranevicius        2806Vardenis6.32
Butkus             2808Vardenis7.44
Pranevicius        2809Vardenis6.72
Ramanauskas        2813Vardenis5.24
Vasiliauskas       2815Vardenis8.08
Navickas           2816Vardenis7.88
Petrauskas         2817Vardenis6.04
Navickas           2818Vardenis8.48
Ramanauskas        2819Vardenis8.00
Jankauskas         2821Vardenis6.72
Pranevicius        2824Vardenis6.00
Ramanauskas        2825Vardenis7.80
Vasiliauskas       2826Vardenis7.84
Navickas           2829Vardenis6.44
Kavaliauskas       2830Vardenis6.16
Ramanauskas        2831Vardenis5.24
Butkus             2832Vardenis5.72
Kavaliauskas       2834Vardenis8.24
Kazlauskas         2835Vardenis6.92
Petrauskas         2836Vardenis6.76
Pranevicius        2838Vardenis5.64
Jankauskas         2839Vardenis6.88
Kavaliauskas       2842Vardenis6.96
Pranevicius        2845Vardenis5.96
Jankauskas         2847Vardenis5.28
Navickas           2848Vardenis5.28
Pranevicius        2850Vardenis5.68
Navickas           2853Vardenis6.68
Vasiliauskas       2854Vardenis6.72
Pranevicius        2855Vardenis5.88
Butkus             2856Vardenis7.96
Jankauskas         2859Vardenis7.68
Butkus             2860Vardenis6.08
Pranevicius        2861Vardenis6.12
Butkus             2862Vardenis5.28
Ramanauskas        2863Vardenis6.84
Kavaliauskas       2864Vardenis7.72
Navickas           2865Vardenis5.40
Jankauskas         2867Vardenis8.32
Vasiliauskas       2870Vardenis7.24
Kazlauskas         2871Vardenis8.24
Kazlauskas         2875Vardenis8.00
Kazlauskas         2876Vardenis7.04
Navickas           2877Vardenis8.40
Navickas           2878Vardenis6.72
Navickas           2879Vardenis7.20
Vasiliauskas       2880Vardenis7.16
Jankauskas         2882Vardenis7.12
Petrauskas         2885Vardenis7.04
Kavaliauskas       2888Vardenis7.24
Ramanauskas        2889Vardenis8.48
Urbonas            2892Vardenis6.64
Pranevicius        2893Vardenis7.60
Butkus             2894Vardenis5.24
Butkus             2896Vardenis8.48
Vasiliauskas       2897Vardenis6.00
Urbonas            2899Vardenis5.80
Kavaliauskas       2902Vardenis5.00
Butkus             2904Vardenis8.64
Kavaliauskas       2906Vardenis6.64
Kavaliauskas       2910Vardenis8.12
Vasiliauskas       2911Vardenis6.84
Kavaliauskas       2912Vardenis6.88
Butkus             2914Vardenis5.84
Butkus             2915Vardenis7.04
Ramanauskas        2916Vardenis7.24
Kavaliauskas       2917Vardenis6.76
Navickas           2919Vardenis5.32
Pranevicius        2921Vardenis7.68
Kazlauskas         2922Vardenis6.08
Jankauskas         2923Vardenis5.12
Kavaliauskas       2925Vardenis6.64
Vasiliauskas       2927Vardenis7.32
Kavaliauskas       2928Vardenis5.92
Pranevicius        2929Vardenis6.60
Navickas           2931Vardenis5.12
Pranevicius        2933Vardenis6.76
Butkus             2936Vardenis6.56
Navickas           2937Vardenis5.12
Butkus             2938Vardenis7.92
Ramanauskas        2940Vardenis5.92
Kavaliauskas       2946Vardenis7.80
Kavaliauskas       2947Vardenis5.68
Vasiliauskas       2948Vardenis6.12
Kazlauskas         2949Vardenis6.28
Ramanauskas        2950Vardenis6.84
Vasiliauskas       2951Vardenis5.40
Jankauskas         2954Vardenis5.28
Kavaliauskas       2955Vardenis5.40
Urbonas            2956Vardenis7.48
Petrauskas         2959Vardenis8.16
Jankauskas         2960Vardenis7.36
Ramanauskas        2962Vardenis6.60
Urbonas            2963Vardenis6.68
Navickas           2964Vardenis5.44
Butkus             2965Vardenis7.72
Pranevicius        2966Vardenis5.24
Navickas           2967Vardenis8.24
Pranevicius        2968Vardenis6.96
Ramanauskas        2972Vardenis5.24
Jankauskas         2973Vardenis6.80
Ramanauskas        2974Vardenis7.48
Vasiliauskas       2975Vardenis6.36
Butkus             2978Vardenis7.60
Kavaliauskas       2980Vardenis7.48
Urbonas            2982Vardenis5.00
Petrauskas         2984Vardenis8.28
Pranevicius        2986Vardenis6.72
Ramanauskas        2987Vardenis5.12
Jankauskas         2988Vardenis5.88
Kazlauskas         2989Vardenis7.64
Pranevicius        2990Vardenis8.76
Petrauskas         2993Vardenis8.92
Petrauskas         2996Vardenis7.32
Navickas           2997Vardenis8.56
Navickas           2998Vardenis7.48
Butkus             2999Vardenis6.12
Petrauskas         3001Vardenis8.08
Butkus             3002Vardenis7.56
Kazlauskas         3007Vardenis6.52
Urbonas            3009Vardenis8.80
Butkus             3010Vardenis5.20
Navickas           3011Vardenis6.04
Butkus             3012Vardenis6.52
Kavaliauskas       3013Vardenis6.16
Vasiliauskas       3014Vardenis7.12
Petrauskas         3015Vardenis6.88
Butkus             3016Vardenis6.08
Butkus             3018Vardenis5.48
Urbonas            3020Vardenis7.56
Petrauskas         3022Vardenis8.88
Kavaliauskas       3024Vardenis6.80
Pranevicius        3027Vardenis7.04
Ramanauskas        3028Vardenis8.32
Vasiliauskas       3031Vardenis8.56
Kavaliauskas       3033Vardenis9.36
Butkus             3034Vardenis8.44
Jankauskas         3035Vardenis7.52
Jankauskas         3039Vardenis5.72
Urbonas            3040Vardenis6.76
Urbonas            3042Vardenis5.44
Kazlauskas         3044Vardenis8.24
Kavaliauskas       3047Vardenis6.44
Pranevicius        3048Vardenis7.64
Kavaliauskas       3049Vardenis6.52
Butkus             3050Vardenis8.88
Kazlauskas         3052Vardenis8.28
Navickas           3053Vardenis6.32
Urbonas            3054Vardenis8.00
Navickas           3055Vardenis5.68
Pranevicius        3057Vardenis6.56
Petrauskas         3059Vardenis7.72
Vasiliauskas       3061Vardenis6.68
Jankauskas         3062Vardenis6.92
Ramanauskas        3063Vardenis8.56
Vasiliauskas       3065Vardenis7.44
Petrauskas         3066Vardenis5.72
Urbonas            3074Vardenis8.16
Jankauskas         3075Vardenis6.28
Jankauskas         3076Vardenis6.24
Jankauskas         3077Vardenis5.56
Vasiliauskas       3078Vardenis7.52
Navickas           3079Vardenis7.32
Pranevicius        3083Vardenis5.60
Butkus             3084Vardenis6.88
Ramanauskas        3086Vardenis7.56
Kazlauskas         3087Vardenis5.76
Pranevicius        3088Vardenis6.20
Kavaliauskas       3090Vardenis8.72
Pranevicius        3092Vardenis8.24
Vasiliauskas       3094Vardenis8.24
Butkus             3099Vardenis7.60
Vasiliauskas       3101Vardenis8.64
Butkus             3103Vardenis5.20
Vasiliauskas       3105Vardenis5.84
Butkus             3106Vardenis8.96
Kavaliauskas       3107Vardenis7.84
Ramanauskas        3108Vardenis5.00
Kazlauskas         3109Vardenis8.40
Jankauskas         3112Vardenis8.44
Ramanauskas        3113Vardenis7.44
Navickas           3119Vardenis7.60
Kavaliauskas       3120Vardenis8.12
Jankauskas         3122Vardenis7.68
Navickas           3125Vardenis6.40
Urbonas            3126Vardenis6.32
Butkus             3127Vardenis5.08
Petrauskas         3129Vardenis8.28
Kazlauskas         3130Vardenis7.08
Urbonas            3132Vardenis8.04
Kavaliauskas       3134Vardenis5.36
Ramanauskas        3137Vardenis7.16
Pranevicius        3139Vardenis8.56
Jankauskas         3141Vardenis6.32
Butkus             3143Vardenis6.00
Butkus             3145Vardenis5.84
Navickas           3146Vardenis6.24
Kazlauskas         3148Vardenis6.52
Petrauskas         3149Vardenis7.40
Navickas           3150Vardenis6.00
Vasiliauskas       3151Vardenis6.56
Ramanauskas        3153Vardenis7.88
Ramanauskas        3155Vardenis7.56
Jankauskas         3156Vardenis8.56
Petrauskas         3159Vardenis5.88
Urbonas            3160Vardenis7.36
Urbonas            3163Vardenis8.72
Urbonas            3166Vardenis6.44
Jankauskas         3167Vardenis5.44
Navickas           3168Vardenis7.00
Kazlauskas         3169Vardenis5.48
Ramanauskas        3170Vardenis6.92
Kazlauskas         3171Vardenis7.88
Jankauskas         3172Vardenis8.08
Vasiliauskas       3173Vardenis8.00
Vasiliauskas       3174Vardenis6.00
Navickas           3175Vardenis5.48
Vasiliauskas       3176Vardenis6.72
Butkus             3179Vardenis8.56
Urbonas            3180Vardenis7.32
Jankauskas         3184Vardenis5.28
Butkus             3186Vardenis6.28
Kavaliauskas       3187Vardenis5.60
Urbonas            3189Vardenis5.76
Pranevicius        3193Vardenis7.24
Navickas           3194Vardenis7.76
Pranevicius        3195Vardenis5.52
Kavaliauskas       3196Vardenis5.40
Pranevicius        3197Vardenis6.96
Kavaliauskas       3201Vardenis7.32
Navickas           3202Vardenis7.56
Vasiliauskas       3204Vardenis6.16
Jankauskas         3205Vardenis6.52
Ramanauskas        3206Vardenis5.64
Pranevicius        3207Vardenis5.88
Kazlauskas         3210Vardenis5.44
Kazlauskas         3211Vardenis5.04
Butkus             3212Vardenis6.16
Petrauskas         3214Vardenis5.60
Urbonas            3216Vardenis6.16
Urbonas            3218Vardenis5.08
Petrauskas         3219Vardenis6.44
Petrauskas         3221Vardenis7.88
Urbonas            3222Vardenis5.64
Butkus             3223Vardenis6.04
Jankauskas         3225Vardenis8.16
Ramanauskas        3227Vardenis6.40
Navickas           3228Vardenis6.76
Ramanauskas        3229Vardenis8.08
Navickas           3231Vardenis5.76
Urbonas            3234Vardenis5.36
Butkus             3235Vardenis5.48
Ramanauskas        3236Vardenis6.40
Vasiliauskas       3237Vardenis6.96
Vasiliauskas       3238Vardenis6.40
Navickas           3240Vardenis8.12
Pranevicius        3242Vardenis5.20
Kazlauskas         3243Vardenis7.12
Kavaliauskas       3245Vardenis5.52
Kazlauskas         3246Vardenis5.96
Petrauskas         3247Vardenis5.88
Jankauskas         3249Vardenis7.20
Urbonas            3250Vardenis5.96
Jankauskas         3251Vardenis8.16
Navickas           3252Vardenis7.60
Butkus             3254Vardenis6.48
Navickas           3256Vardenis8.52
Kazlauskas         3261Vardenis7.44
Kavaliauskas       3262Vardenis6.24
Kavaliauskas       3263Vardenis6.20
Vasiliauskas       3265Vardenis8.28
Petrauskas         3268Vardenis7.56
Vasiliauskas       3269Vardenis7.84
Kazlauskas         3270Vardenis8.00
Ramanauskas        3271Vardenis6.44
Petrauskas         3273Vardenis6.36
Butkus             3274Vardenis8.04
Jankauskas         3276Vardenis7.24
Jankauskas         3277Vardenis5.96
Jankauskas         3278Vardenis7.04
Kazlauskas         3283Vardenis6.96
Petrauskas         3284Vardenis7.92
Butkus             3288Vardenis7.60
Navickas           3292Vardenis5.76
Ramanauskas        3293Vardenis6.88
Kavaliauskas       3294Vardenis5.60
Navickas           3295Vardenis8.28
Navickas           3296Vardenis7.92
Urbonas            3298Vardenis8.80
Jankauskas         3299Vardenis8.88
Kazlauskas         3302Vardenis5.00
Petrauskas         3303Vardenis7.44
Pranevicius        3305Vardenis6.52
Kavaliauskas       3306Vardenis7.08
Kazlauskas         3307Vardenis6.76
Navickas           3308Vardenis7.60
Vasiliauskas       3312Vardenis8.08
Petrauskas         3313Vardenis8.16
Pranevicius        3314Vardenis5.04
Butkus             3315Vardenis6.32
Ramanauskas        3316Vardenis5.52
Vasiliauskas       3317Vardenis7.84
Urbonas            3318Vardenis8.80
Butkus             3322Vardenis5.92
Pranevicius        3323Vardenis6.08
Kazlauskas         3324Vardenis5.32
Pranevicius        3325Vardenis6.64
Jankauskas         3326Vardenis6.36
Jankauskas         3332Vardenis7.16
Kazlauskas         3333Vardenis6.52
Navickas           3335Vardenis7.28
Navickas           3336Vardenis5.28
Navickas           3338Vardenis7.64
Butkus             3339Vardenis5.48
Petrauskas         3340Vardenis5.16
Ramanauskas        3341Vardenis5.56
Pranevicius        3342Vardenis6.84
Kazlauskas         3343Vardenis5.60
Kazlauskas         3345Vardenis7.08
Jankauskas         3346Vardenis7.52
Jankauskas         3347Vardenis6.60
Urbonas            3350Vardenis7.92
Urbonas            3353Vardenis7.68
Jankauskas         3354Vardenis8.40
Petrauskas         3355Vardenis5.72
Navickas           3356Vardenis7.20
Pranevicius        3360Vardenis7.32
Vasiliauskas       3361Vardenis6.52
Urbonas            3365Vardenis5.28
Kavaliauskas       3366Vardenis8.16
Butkus             3367Vardenis6.00
Petrauskas         3369Vardenis7.04
Urbonas            3370Vardenis6.72
Kavaliauskas       3371Vardenis5.88
Pranevicius        3372Vardenis7.24
Petrauskas         3374Vardenis8.32
Vasiliauskas       3375Vardenis8.52
Vasiliauskas       3376Vardenis5.00
Jankauskas         3377Vardenis7.28
Urbonas            3378Vardenis9.12
Jankauskas         3379Vardenis5.12
Navickas           3380Vardenis6.68
Kavaliauskas       3381Vardenis5.20
Ramanauskas        3385Vardenis5.88
Butkus             3386Vardenis7.28
Ramanauskas        3387Vardenis5.56
Pranevicius        3388Vardenis5.12
Urbonas            3391Vardenis7.36
Urbonas            3392Vardenis5.16
Butkus             3395Vardenis5.16
Kavaliauskas       3396Vardenis6.28
Navickas           3397Vardenis6.56
Butkus             3398Vardenis8.08
Navickas           3399Vardenis5.60
Petrauskas         3400Vardenis7.80
Petrauskas         3402Vardenis6.80
Navickas           3403Vardenis7.80
Ramanauskas        3404Vardenis8.24
Butkus             3406Vardenis5.32
Ramanauskas        3408Vardenis8.08
Ramanauskas        3409Vardenis7.68
Pranevicius        3410Vardenis6.92
Jankauskas         3411Vardenis7.04
Jankauskas         3412Vardenis6.76
Navickas           3413Vardenis6.20
Butkus             3415Vardenis6.64
Ramanauskas        3416Vardenis5.60
Kavaliauskas       3417Vardenis5.92
Kavaliauskas       3420Vardenis5.24
Butkus             3421Vardenis6.96
Petrauskas         3425Vardenis5.20
Kavaliauskas       3426Vardenis6.20
Kazlauskas         3429Vardenis5.40
Urbonas            3430Vardenis7.48
Jankauskas         3431Vardenis6.08
Vasiliauskas       3433Vardenis6.88
Kazlauskas         3434Vardenis6.60
Pranevicius        3436Vardenis7.08
Urbonas            3439Vardenis5.20
Ramanauskas        3443Vardenis6.48
Kazlauskas         3444Vardenis5.24
Navickas           3445Vardenis8.72
Vasiliauskas       3447Vardenis5.84
Butkus             3448Vardenis6.00
Kavaliauskas       3449Vardenis5.12
Jankauskas         3450Vardenis7.64
Kavaliauskas       3453Vardenis5.92
Navickas           3457Vardenis5.76
Petrauskas         3458Vardenis6.44
Vasiliauskas       3459Vardenis7.96
Urbonas            3463Vardenis5.28
Kavaliauskas       3465Vardenis7.48
Urbonas            3467Vardenis5.16
Kavaliauskas       3468Vardenis6.96
Butkus             3469Vardenis8.16
Pranevicius        3470Vardenis6.88
Jankauskas         3471Vardenis7.56
Butkus             3473Vardenis5.12
Kavaliauskas       3474Vardenis5.84
Butkus             3475Vardenis7.32
Butkus             3476Vardenis6.40
Ramanauskas        3477Vardenis7.12
Petrauskas         3480Vardenis6.04
Butkus             3482Vardenis8.56
Ramanauskas        3486Vardenis7.16
Butkus             3487Vardenis7.44
Jankauskas         3489Vardenis7.28
Kavaliauskas       3490Vardenis8.56
Petrauskas         3494Vardenis5.48
Pranevicius        3496Vardenis5.96
Vasiliauskas       3497Vardenis8.28
Vasiliauskas       3498Vardenis6.60
Vasiliauskas       3499Vardenis5.08
Petrauskas         3502Vardenis5.04
Kavaliauskas       3504Vardenis6.00
Butkus             3505Vardenis5.48
Vasiliauskas       3506Vardenis5.36
Ramanauskas        3508Vardenis6.64
Navickas           3509Vardenis6.20
Jankauskas         3510Vardenis6.40
Jankauskas         3512Vardenis6.32
Jankauskas         3514Vardenis7.00
Jankauskas         3515Vardenis5.96
Navickas           3516Vardenis8.72
Kazlauskas         3517Vardenis7.12
Jankauskas         3518Vardenis8.00
Butkus             3519Vardenis6.68
Kazlauskas         3520Vardenis6.76
Pranevicius        3521Vardenis7.68
Kazlauskas         3522Vardenis8.12
Ramanauskas        3524Vardenis5.88
Butkus             3525Vardenis7.40
Butkus             3526Vardenis6.28
Navickas           3527Vardenis6.20
Kavaliauskas       3529Vardenis6.44
Pranevicius        3532Vardenis7.52
Jankauskas         3533Vardenis7.36
Petrauskas         3534Vardenis6.20
Kazlauskas         3535Vardenis6.20
Jankauskas         3537Vardenis6.48
Pranevicius        3539Vardenis8.32
Butkus             3540Vardenis5.60
Kavaliauskas       3541Vardenis7.52
Kavaliauskas       3542Vardenis5.04
Jankauskas         3543Vardenis5.88
Ramanauskas        3545Vardenis5.00
Kazlauskas         3546Vardenis5.24
Kazlauskas         3548Vardenis5.20
Urbonas            3552Vardenis5.56
Butkus             3554Vardenis6.32
Kazlauskas         3555Vardenis6.24
Pranevicius        3556Vardenis7.80
Kavaliauskas       3557Vardenis8.08
Pranevicius        3560Vardenis6.88
Vasiliauskas       3561Vardenis9.28
Vasiliauskas       3562Vardenis6.92
Pranevicius        3565Vardenis8.80
Vasiliauskas       3568Vardenis6.80
Kazlauskas         3569Vardenis8.24
Kazlauskas         3570Vardenis5.56
Pranevicius        3572Vardenis7.52
Ramanauskas        3573Vardenis6.48
Kazlauskas         3576Vardenis7.76
Urbonas            3577Vardenis5.60
Pranevicius        3578Vardenis5.92
Vasiliauskas       3579Vardenis6.48
Petrauskas         3581Vardenis8.24
Jankauskas         3583Vardenis5.40
Petrauskas         3584Vardenis5.32
Ramanauskas        3589Vardenis5.32
Butkus             3590Vardenis7.52
Petrauskas         3592Vardenis5.92
Pranevicius        3594Vardenis6.36
Navickas           3595Vardenis6.80
Ramanauskas        3597Vardenis5.56
Jankauskas         3599Vardenis6.04
Vasiliauskas       3600Vardenis7.36
Urbonas            3601Vardenis7.00
Kazlauskas         3602Vardenis8.44
Kavaliauskas       3604Vardenis8.40
Kazlauskas         3605Vardenis7.32
Navickas           3606Vardenis7.12
Urbonas            3607Vardenis8.24
Urbonas            3608Vardenis6.04
Urbonas            3609Vardenis6.52
Butkus             3610Vardenis7.48
Ramanauskas        3611Vardenis8.32
Ramanauskas        3613Vardenis5.36
Pranevicius        3616Vardenis5.60
Ramanauskas        3620Vardenis7.48
Kazlauskas         3621Vardenis5.84
Navickas           3622Vardenis8.24
Vasiliauskas       3623Vardenis5.88
Petrauskas         3624Vardenis6.72
Pranevicius        3625Vardenis5.84
Petrauskas         3626Vardenis5.52
Kazlauskas         3627Vardenis8.64
Jankauskas         3628Vardenis8.04
Pranevicius        3629Vardenis6.56
Navickas           3632Vardenis5.36
Vasiliauskas       3633Vardenis8.44
Vasiliauskas       3634Vardenis5.24
Kazlauskas         3635Vardenis8.08
Kazlauskas         3636Vardenis6.00
Pranevicius        3637Vardenis5.16
Butkus             3638Vardenis7.64
Petrauskas         3642Vardenis5.12
Petrauskas         3643Vardenis6.44
Pranevicius        3644Vardenis5.84
Petrauskas         3645Vardenis5.92
Vasiliauskas       3649Vardenis5.92
Vasiliauskas       3650Vardenis8.32
Vasiliauskas       3651Vardenis5.20
Jankauskas         3652Vardenis6.00
Petrauskas         3654Vardenis8.64
Petrauskas         3656Vardenis5.68
Navickas           3658Vardenis5.48
Kazlauskas         3661Vardenis5.96
Urbonas            3662Vardenis5.12
Kazlauskas         3663Vardenis6.60
Vasiliauskas       3665Vardenis6.04
Jankauskas         3666Vardenis6.76
Butkus             3667Vardenis6.44
Ramanauskas        3668Vardenis5.40
Pranevicius        3671Vardenis6.80
Petrauskas         3672Vardenis6.24
Jankauskas         3673Vardenis5.52
Pranevicius        3675Vardenis8.32
Navickas           3677Vardenis8.72
Urbonas            3678Vardenis5.88
Pranevicius        3680Vardenis5.96
Ramanauskas        3681Vardenis8.36
Kavaliauskas       3682Vardenis6.28
Navickas           3683Vardenis7.20
Pranevicius        3690Vardenis5.96
Navickas           3692Vardenis7.68
Navickas           3694Vardenis6.32
Vasiliauskas       3695Vardenis5.40
Petrauskas         3697Vardenis5.08
Jankauskas         3698Vardenis8.12
Urbonas            3699Vardenis6.64
Pranevicius        3700Vardenis7.52
Kavaliauskas       3703Vardenis7.84
Navickas           3705Vardenis5.44
Ramanauskas        3707Vardenis7.08
Kazlauskas         3708Vardenis8.32
Jankauskas         3710Vardenis6.96
Ramanauskas        3711Vardenis5.76
Ramanauskas        3714Vardenis7.60
Petrauskas         3717Vardenis6.04
Kavaliauskas       3719Vardenis7.68
Vasiliauskas       3721Vardenis5.76
Jankauskas         3723Vardenis5.76
Ramanauskas        3724Vardenis6.20
Kavaliauskas       3725Vardenis5.56
Kavaliauskas       3730Vardenis7.60
